Question,Ground Truth,Prediction,Status
"In addition to the patient’s immunosuppressive medications, which ONE of the following fac-tors is associated with an increased risk for the development of diabetes mellitus in the year after transplantation?",A,A. Hypomagnesemia,Success
"Which ONE of the following is the BEST option for KRT initiation for this man, considering the most recent 2019 Kidney Disease Improving Global Outcomes “Controversies in AKI” Conference Report suggestions?",A,A. Continuous kidney replacement therapy (CKRT) (24 hours/day),Success
Which ONE of the following statements should you tell him regarding the expected outcomes of receiving an HCV-positive kidney and management of HCV infection?,A,A. Consent to receive an HCV-positive kidney may dramatically reduce his waiting time,Success
What is the preferred resuscitative ﬂuid based on recent studies?,C,D. Lactated Ringer’s,Success
"In addition to continued ﬂuid restriction, which ONE of the following is the BEST initial treatment for this patient?",D,D. Furosemide at 40 mg/d plus sodium chloride tablets at 1 g three times daily,Success
Changing his dialysate [Ca] to 2.75 would do which of the following?,C,C. Decrease frequency of episodes of intradialytic hypotension,Success
"Based on recent studies and KDIGO guidelines, which of the following would be expected to improve her long-term outcome?",B,B. Review the causes of her episodes of peritonitis to reduce risk of recurrence,Success
Which ONE of the following should you tell him about his ﬁndings?,E,D. Proteinuria after kidney transplantation increases the risk of graft failure but not death,Success
Which ONE of the following strategies is MOST likely to provide the quickest transition away from catheter-based HD?,C,C. Placement of an early cannulation arterio-venous graft,Success
Which one of the following is the most likely causal agent of her altered mental status?,B,B. Baclofen,Success
Which ONE of the following infection control gaps has frequently been associated with outbreaks of hepatitis C virus infection in hemodialysis units?,B,"B. Failure of personnel to change gloves and perform hand hygiene when moving between patients, between patients and potentially contaminated surfaces, and between machines",Success
Which ONE of the following would you predict with regard to the difference in GFR as predicted by the Schwartz formula compared with the CKD-EPI formula in this patient?,B,C. The calculated GFR is 30% higher using the Schwartz formula,Success
"Question 2573:
Which ONE of the following statements regarding the effects of hypomagnesemia in pa-tients receiving chronic hemodialysis therapy is CORRECT?",C,B. Hypomagnesemia but not hypermagnesemia is associated with an increased risk of premature mortality,Success
Which ONE of the following is the MOST likely cause of this patient's hypophosphatemia?,D,D. Acetazolamide,Success
Which ONE of the following should you tell the audience?,B,"B. Disability-adjusted life years attributed to CKD have increased in the United States, whereas disability-adjusted life years for cardiovascular disease and cancer have decreased",Success
"Question 2802:
For patients ESRD due to IgA Nephropathy, which ONE of the following is MOST likely to unfavorably affect the risk of recurrence of the disease in a renal allograft?",B,D. Elevated IgA serum levels at the time of transplantation,Success
What strategy has been suggested by the PrevAKI randomized controlled trial to prevent AKI in this setting and be cost effective?,B,B. Implement the KDIGO AKI bundle with use of (TIMP-2) • (IGFBP7),Success
Which ONE of the following is the BEST explanation of the positive hepatitis B surface antigen serologic result?,D,C. Acute hepatitis B infection,Success
Which ONE of the following modiﬁcations of maintenance immunosuppression is the MOST appropriate treatment option for this patient?,D,"B. Discontinue mycophenolate, start azathioprine",Success
Which ONE of the following is the next MOST appropriate step in this patient’s management?,C,B. Check the urine protein-to-creatinine ratio,Success
Which ONE of the following is the MOST likely cause of this man's hypophosphatemia?,A,D. Phosphate malabsorption,Success
"Which ONE of the following BEST describes the criteria for establishing a presumptive diagnosis of primary FSGS in a patient without evidence of an adverse drug reaction, cancer, or chronic viral infection?",C,C. As in A plus widespread effacement of the podocyte foot processes by electron microscopy,Success
Which ONE of the following is the next BEST step in this patient’s management?,C,E. Initiate isoniazid prophylaxis at 300 mg daily,Success
Which ONE of the following factors is associated with an INCREASED risk of transition from home HD to in-center dialysis in this patient?,B,B. Active smoking/substance abuse,Success
Which ONE of the following interventions is MOST likely to reduce the duration of the recovery time after dialysis for this man?,C,C. An increase in dialysate sodium to 140 mEq/L,Success
Which ONE of the following outcomes is predicted from stent graft placement at the venous anastomosis after angioplasty versus angioplasty alone?,B,"B. Superior patency at 6, 12, and 24 months",Success
Which one of the following is MOST correct?,D,"A. The nephrologist should be worried about mineral and bone-related parameters, as CKD-MBD is associated with poor outcomes",Success
Which of the following beneﬁts are associated with HHD compared with PD and transplantation?,D,D. HHD has been associated with improved survival compared with PD in patients who have been on in-center HD for longer than 1 year,Success
Which ONE of the following would be the MOST appropriate alternative for the allograft protocol biopsy?,D,D. Assess for donor-derived cell-free DNA,Success
Which ONE of the following should you tell him regarding the potential beneﬁts and risks he will derive from anticoagulation for atrial ﬁbrillation?,C,B. It will lower his risk of ischemic stroke,Success
"Assuming insensible water losses of 0.8 L/d, which ONE of the following is the total amount of free water that should be administered to decrease the serum sodium to 145 mEq/L over the next 24 hours?",A,The answer is D. A.6 L.,Success
"With respect to her obesity, what is the ONE next best step in her evaluation?",C,C. Counsel her on her higher relative risk for future ESKD after donation compared with normal weight candidates but low overall absolute risk,Success
"In addition to holding nivolumab, which ONE of the following is the MOST appropriate initial treatment?",B,B. Prednisone 0.5–1 mg/kg per day,Success
Which ONE of the following is the MOST appropriate next step in management?,E,A. Continue current treatment until his serum [Na+] reaches 135 mmol/L,Success
Which ONE of the following statements is MOST correct?,A,"A. Although exceptions may occur, immunoﬂuorescence microscopy generally shows both IgG and C3 deposits in postinfectious GN but not C3GN",Success
Which ONE of the following is the next BEST step in management?,D,D. Continue to use the ﬁstula with blood ﬂows < 450 ml/min,Success
"In addition to intravenous methylprednisolone (500–1000 mg/d three times) followed by oral prednisone beginning at 1 mg/kg per day, which ONE of the following approaches is the MOST appropriate induction therapy for this patient?",B,B. Either intravenous cyclophosphamide or intravenous rituximab,Success
Which ONE of the following should you tell the advanced-practice provider regarding initiation of erythropoiesis-stimulating agents in this patient?,A,D. An erythropoiesis-stimulating agent should be held when hemoglobin levels exceed 10.0 g/dl,Success
Which ONE of the following is most likely a risk factor for his hypocalcemia?,D,A. Hyperphosphatemia,Success
Which of the following is correct with regard to initiation of PD?,B,A. Patients who start on “full-dose” PD have similar preservation of RRF as those who start with incremental PD,Success
Which ONE of the following is the MOST appropriate dosing regimen for intravenous magnesium for this patient?,C,C. A reduction in the loading dose and the maintenance dose,Success
Double-positive MPO and PR3-ANCA is associated with which of the following?,D,C. Increased risk of mortality,Success
Which ONE of the following is the MOST appropriate next step in the management of this patient?,D,A. Refer for surgery,Success
Which ONE of the following is the MOST likely cause of the MRI ﬁndings in this woman?,A,A. Hypercalcemia,Success
"Compared with tacrolimus/mycophenolate-based immunosuppression, which ONE of the following is the MOST likely clinical outcome of using tacrolimus/everolimus/prednisone in the absence of CMV prophylaxis?",A,B. Lower incidence of acute rejection,Success
"On the basis of published retrospective cohort studies, resuscitation with which ONE of the following types of intravenous ﬂuids is LEAST likely to be associated with the development of severe AKI in this patient?",B,B. Isotonic balanced electrolyte solution,Success
Which of the follow is true regarding HHD?,A,"The answer to the question will depend on the specific information provided in the context. However, as the context does not provide specific details about the changes in the use of home kidney replacement therapies during the COVID-19 pandemic, it's not possible to definitively answer this question.",Success
Which ONE of the following is the MOST appropriate initial treatment for this patient?,B,B. 3% NaCl bolus IV (100 mL over 10 minutes up to x 3),Success
"Question 5828
Which ONE of the following statements about the treatment of post-transplantation osteoporosis is most CORRECT?",D,D. Bisphosphonate therapy is associated with improvements in bone mineral densitometry scores after transplantation,Success
Which ONE of the following should you tell him about PHS-IRD kidneys?,D,"D. His risk of contracting HIV, hepatitis C virus (HCV), or hepatitis B virus from a PHS-IRD donor is < 1%",Success
What is the best course of action for this patient?,B,"B. Perform a complete metabolic assessment, including 24-hour urine for calcium, oxalate, citrate, uric acid, and electrolytes, to establish mechanisms for his hypercalciuria",Success
Which of the following CKD stages is NOT considered very high risk for CKD progression?,B,B. CKD G3bA1,Success
"In addition to an appropriately targeted anti-biotic regimen, which ONE of the following is the MOST appropriate initial management strategy for this patient?",D,D. Intravenous isotonic crystalloid solution and/or albumin tailored to her hemodynamic status with addition of vasopressors if unresponsive to ﬂuids/albumin,Success
Which ONE of the following is MOST correct regarding the International IgAN Prediction Tool?,C,C. The tool was updated to more accurately predict risk with variables obtained 1–2 years after biopsy,Success
Which ONE of the following statements is CORRECT with regard to her long-term BP variability?,A,A. Increased long-term BP variability is associated with an increased risk of cardiovascular events despite adequate BP control on most visits,Success
Which ONE of the following is the MOST accurate statement regarding the impact of the AKI episode on his long-term cardiovascular prognosis?,B,B. It increases his risk of incident congestive heart failure,Success
"Current guidelines recommend the use of (TIMP-2) • (IGFBP7) in patients undergoing cardiac surgery to enable early detection of those in whom AKI will develop
C        The use of cell cycle arrest biomarker neutrophil gelatinase-associated lipocalin (NGAL) can discriminate cardiac surgery patients at higher risk for AKI who might beneﬁt from measures such as early dialysis initiation",A,B. Current guidelines recommend the use of (TIMP-2) • (IGFBP7) in patients undergoing cardiac surgery to enable early detection of those in whom AKI will develop,Success
Which of ONE the following is MOST likely to improve his survival?,C,C. Addition of mineralocorticoid receptor antagonist,Success
Which ONE of the following is the MOST likely cause of her hypophosphatemia?,D,D. Ferric carboxymaltose infusions,Success
"When considering this patient’s risk factors for cardiovascular outcomes and mortality, which of the following is correct?",D,B. Monitoring of home BP has been associated with improved clinical outcomes,Success
What is the next best step in the management of this patient?,C,C. Recommend that she purchase a validated home BP monitor and provide her with guidance on appropriate measurement technique,Success
Which ONE of the following is the MOST likely cause of this woman’s acid-base abnormality?,B,A. Nasogastric suction,Success
"Which of the following is the most appropriate option for the management of his APD, following the recent International Society for Peritoneal Dialysis (ISPD) guideline?",D,D. Continue current APD regimen and reassess again later,Success
Which ONE of the following should you recommend?,D,E. High-dose intravenous corticosteroids plus cyclophosphamide for ANCA-associated nephritis,Success
Which ONE of the following should you tell her about her pregnancy risk after live donor nephrectomy?,C,C. Pregnancy after kidney donation is associated with an increased risk of gestational hypertension and preeclampsia,Success
Which ONE of the following has the greatest effect on mortality?,A,A. AKI,Success
Which of the following may be the most suitable next choice of antibiotics?,D,B. Add intraperitoneal gentamicin,Success
Which ONE of the following is the MOST appropriate management?,B,B. Entecavir,Success
"Before starting therapy, which ONE of the following is the MOST appropriate next step in this patient’s diagnostic evaluation at this time?",E,B. Genetic testing for apolipoprotein A1 (APOL1) high–risk alleles,Success
Which of the following statements is most accurate?,D,"A. There is little utility to screening by dual energy x-ray absorptiometry (DXA) because she likely has renal osteodystrophy, and DXA would not be suﬃciently predictive of fracture risk",Success
Which ONE of the following statements about pre-transplantation cardiovascular screening tests for this patient is most CORRECT?,C,"C. Most transplantation programs submit trans-plantation candidates to a rigorous cardio-vascular evaluation, although the evidence basis for this approach is lacking",Success
Which of the following should you tell your colleague about risk of cardiovascular disease in young newly diagnosed hypertensive patients?,A,A. Patients with BP of ≥ 130/80 mmHg before the age of 40 years are at increased risk of cardiovascular disease,Success
Which ONE of the following treatment is supported by current evidence?,B,B. Dapagliﬂozin 10 mg/d,Success
Which ONE of the following statements regarding anemia management in non-dialysis-dependent CKD is true?,C,"C. In randomized controlled studies, vadadustat and daprodustat were noninferior to darbepoetin in achieving a mean change in hemoglobin from baseline to end of study",Success
"Based on the clinical presentation, what would be the most likely histologic diagnosis if the patient underwent kidney biopsy?",A,A. Light chain proximal tubulopathy,Success
Which of the following is true?,B,B. Observational data suggest that working > 48 hours weekly is associated with increased risk of hypertension compared with working < 35 hours weekly,Success
Which ONE of the following would be the BEST way to treat this relapse?,B,C. Add tacrolimus to corticosteroids,Success
Which ONE of the following diets should you tell him is associated with the lowest risk of CKD progression?,D,C. A Dietary Approaches to Stop Hypertension-style diet that restricts red and processed meat,Success
"In addition to ongoing close follow-up of this man’s kidney function, which ONE of the following is the MOST appropriate management?",A,A. Perform a kidney allograft biopsy,Success
Which ONE of the following statements is correct concerning transcatheter aortic valve replacement and AKI?,C,B. The volume of iodinated contrast media used during the procedure is associated with the development of AKI,Success
Which ONE of the following should you tell her about simultaneous pancreas kidney (SPK) transplantation?,D,C. SPK transplant is associated with substantial improvements in long-term survival compared with kidney transplant alone,Success
"In addition to standard precautions, which ONE of the following is the MOST appropriate management?",D,B. Cover the lesions and administer dialysis at the outpatient facility in an isolation room under contact precautions,Success
Which ONE of the following would you recommend as the BEST strategy to reduce the overall cost of care for patients with ESRD?,C,B. Increase the utilization of home–suitable dialysis modalities,Success
Which of the following is true regarding salt-sensitive hypertension?,B,"B. High-salt diet promotes the development of Th17 cells, which upregulate renal sodium reabsorption",Success
Which ONE of the following dialysis strategies is MOST appropriate for this woman?,D,D. Hemodialysis totaling greater than or equal to 36 hours/week,Success
Which ONE of the following criteria would MOST favor tapering of this patient’s immunosuppression?,B,B. A sustained remission for at least 24 months,Success
"In addition to strict adherence to standard infection control practices, which ONE of the following additional infection control measures should you recommend for this patient?",A,A. Dialyze the patient at a station with as few adjacent stations as possible,Success
"According to the most recent data, what is the BEST approach to treating her hypertension?",B,B. Stop the losartan and start labetalol,Success
Which ONE of the following should you tell him about current recommendations regarding accessory veins in nonmaturing ﬁstulae?,C,A. Accessory veins are significant contributors to nonmaturity in fistulas and must always be ligated to allow maturation,Success
Which ONE of the following interventions is MOST likely to improve this man’s cardiovascular outcomes?,B,B. Smoking cessation,Success
Which of the following statements is true about DNAJB9-positive ﬁbrillary glomerulonephritis?,D,C. Congo red staining is required to rule out AL (light chain) amyloidosis,Success
Which ONE of the following BEST depicts the changes in incident vascular access during this interval (2005–2014)?,D,The context does not provide specific information to accurately answer this question. Please provide more details.,Success
What is the most likely diagnosis?,A,A. Denosumab-induced hypocalcemia,Success
"He is currently taking losartan 50 mg daily, hydrochlorothiazide 12.5 mg daily, and amlodipine 2.5 mg at 1
Which ONE of the following is the MOST appropriate next step in management?",A,B. Increase amlodipine to 5 mg daily and continue other medications,Success
"In addition to ongoing assessment of this woman’s serum electrolytes and kidney function, which ONE of the following is the MOST appropriate next step in management?",D,D. Increase furosemide to 40 mg twice daily,Success
Which ONE of the following should you recommend?,C,C. Avoid nonsteroidal anti-inﬂammatory drugs and proton pump inhibitors,Success
Which ONE of the following statements about cognitive function and MRI data in CKD is CORRECT?,B,A. Albuminuria and lower eGFR are associated with worse global cognitive function,Success
"With regard to the pathophysiology of FSGS, which of the following is correct?",C,"C. In secondary FSGS, glomerular hypertension causes podocyte injury, leading to podocyte detachment and loss",Success
Which ONE of the following would be the BEST advice for this patient?,C,"C. Kidney prognosis is likely to be good long term, but uncertainty exists; therefore, yearly follow-up is advisable",Success
"In addition to usual nonpharmacologic measures, which ONE of the following is the MOST appropriate treatment recommendation to improve his orthostatic hypotension?",A,A. Droxidopa,Success
What is the BEST next step to evaluate for pheochromocytoma/paraganglioma in this patient?,A,B. CT scan of the adrenal glands,Success
Which ONE of the following is the MOST appropriate treatment?,C,E. Parathyroidectomy,Success
Which ONE of the following treatments would you choose now?,A,A. A calcineurin inhibitor,Success
"Based on the current Banff classiﬁcation, how should her rejection be classiﬁed?",C,B. Chronic active antibody-mediated rejection,Success
Which of the following best describes the components of the AHA’s DASH diet that would be beneﬁcial in combating the gradual increase of BP in this patient?,A,"None of the given options correctly describes the components of the AHA’s DASH diet that would be beneficial in combating the gradual increase of BP in this patient. The DASH diet is characterized by high intake of fruits, vegetables, and low-fat dairy products and reduced amounts of saturated and total fat. It also encourages reduced sodium intake. None of the options provided here reflect these principles.",Success
All of the following support gestational hypertension rather than preeclampsia EXCEPT:,B,B. Onset of hypertension after 20 weeks’ gestation,Success
"Which ONE of the following is TRUE regarding the pharmacokinetics of LCPT compared with immediate release, twice-daily tacrolimus?",D,D. Lower C maximum but higher AUC,Success
Prescription of which ONE of the following medication combinations is associated with the GREATEST risk for hospitalization with AKI over the next month?,D,B. Amlodipine and clarithromycin,Success
"In addition to continued losartan, which ONE of the following is the MOST appropriate management of the increased albuminuria?",B,D. Lisinopril 5 mg daily,Success
Detection of an abnormality in which ONE of the following is MOST likely to predict her risk for recurrent AFLP?,B,B. Long–chain 3-hydroxyl CoA dehydrogenase,Success
Which ONE of the following should you tell her about the signiﬁcance of the albumin-to-creatinine ratio and its measurement?,D,D. A fourfold increase in the albumin-to-creatinine ratio may indicate a higher risk of ESRD,Success
Which ONE of the following is MOST likely to result from a change to hemodiaﬁltration in this patient?,C,A. A reduction in his left ventricular mass,Success
Which ONE of the following therapeutic agents is MOST likely responsible for AKI in this woman?,A,A. Carﬁlzomib,Success
"In addition to discontinuing her current medi-cations and volume expansion with isotonic crystalloid, which ONE of the following is the next BEST step in management?",D,D. Observation of clinical status after correction of hypovolemia,Success
Which ONE of the following statements is most accurate for this patient?,C,"C. If patient is given invasive ventilation, he is more likely to need KRT",Success
"Question 5624
The prevalence of hypertension in the adult world population is estimated at:",B,The question seems to be missing some information in options B and C. Could you please provide the full options?,Success
Which ONE of the following should you tell the management team about hemodialyzer reuse?,B,B. Gram-negative bloodstream infections have been reported with hemodialyzer reuse,Success
Which ONE the following should you tell your colleague about the evaluation and management of bone disease in CKD stage G3a–G5D?,B,B. DEXA is predictive of fracture risk in adults with CKD stage G3a–G5D,Success
"Question 2799:
Which ONE of the following statements is CORRECT concerning the use of rituximab for treatment of primary membranous nephropathy?",B,B. Combinations of rituximab with low-dose cyclophosphamide can achieve very high remission rates,Success
Dysfunction of which ONE of the following nephron segments is contributing the MOST to this woman’s hypomagnesemia?,D,A. The thick ascending limb of the loop of Henle,Success
"In addition to dietary sodium restriction, treatment with renin-angiotensin-aldosterone system (RAAS) blockade, plus diuretic therapy, which ONE of the following is the MOST appropriate next step in management?",D,D. Restart MMF and corticosteroids to treat a presumptive diagnosis of class V plus class III or IV lupus nephritis,Success
Which of the following is correct regarding complement-mediated thrombotic microangiopathy (TMA)?,A,C. All subtypes of complement-mediated TMA have high recurrence rates after transplantation,Success
Which ONE of the following is the MOST appropriate management?,A,A. Reduce apixiban to 2.5 mg twice daily,Success
What is the best course of action for this patient at this moment?,A,A. 24-hour urine collection for measurement of stone risk factors and blood for genetic analyses,Success
Which ONE of the following is the MOST appropriate treatment?,D,B. Add minoxidil,Success
Which ONE of the following should you tell her about tenapanor for the treatment of hyperphosphatemia in ESRD?,C,A. Tenapanor reduces serum phosphate con-centration by inhibiting the sodium-dependent phosphate transporter NPT2b located on the luminal membrane of the small intestine,Success
Which ONE of the following components of water puriﬁcation should you instruct them is responsible for the removal of the majority of endotoxins before the ﬁnal pass through endotoxin ultraﬁlters prior to feeding the distribution loop?,D,D. Reverse osmosis membrane,Success
"At this point, which ONE of the following would you recommend next?",D,B. Begin cinacalcet therapy,Success
Which ONE of the following diagnostic tests is MOST appropriate to perform next?,C,B. Genetic testing for mutations in the CLCNKB gene,Success
"Regarding the eﬀect of tight BP control on kidney function, which of the following is correct?",B,B. Intensive BP control in SPRINT was associated with a small but persistent decline in GFR compared with standard BP control,Success
Which ONE of the following should you tell your colleague about cognitive function in ESRD patients?,A,D. The rate of decline in cognitive function within the ﬁrst 3 years of dialysis initiation is similar among patients treated with either PD or HD,Success
Which ONE of the following statements is CORRECT regarding her risk of CKD progression and preterm delivery?,A,A. Her risk of progression to ESRD during or shortly postpartum is about 20%,Success
"Compared with ABO-compatible trans-plantation, which ONE of following outcomes at 1 year is expected in this patient?",D,D. Increased risk of uncensored graft loss,Success
Which ONE of the following should you tell her?,A,"A. Yes, cigarette smoking, cocaine, methamphetamine, and heroin use are all associated with an increased risk of kidney failure",Success
Which ONE of the following is the MOST appropriate next step in this patient’s diagnostic evaluation?,D,B. Perform serum immunoﬁxation assay,Success
"With regard to patients choosing conservative management of ESKD, which of the following is correct?",D,D. Those who pursue conservative management spend less time in hospital,Success
What is the best management strategy?,C,C. Hold nivolumab and initiate glucocorticoids,Success
Which ONE of the following biopsy ﬁndings is MOST consistent with the diagnosis of Mesoamerican nephropathy?,A,A. Tubulointerstitial nephritis with inﬁltrates predominantly of T lymphocytes,Success
Which ONE of the following lesions is MOST likely to be found on renal biopsy?,D,D. IgA nephropathy,Success
"Question 2820:
Which ONE of the following indicates a high probability of recurrence of a primary form of an FSGS lesion in an adult patient receiving a living donor transplant?",B,D. Family history of nephrotic syndrome,Success
"BP is 119/80 mm Hg on losartan 100 mg.
On the basis of current data, what is the next BEST course of treatment?",A,A. Add dapagliﬂozin 10 mg/d,Success
Which ONE of the following is the MOST appropriate treatment for this patient?,A,"A. Plasmapheresis, high-dose corticosteroids, and cyclophosphamide",Success
"In addition to ongoing monitoring of the serum sodium level and neurologic status, which ONE of the following is the MOST appropriate treatment for this patient?",B,D. Start intravenous D5W at 250 ml/h,Success
Which ONE of the following is MOST important in the pathogenesis of her hyponatremia?,A,A. Excessive water intake and retention,Success
Which ONE of the following is the BEST choice for induction therapy for this patient?,A,A. A combination of low-dose tacrolimus and low-dose mycophenolate mofetil (MMF) with prednisone,Success
Which ONE of the following would be the BEST advice regarding the differences between PD and home hemodialysis (HHD)?,B,"D. If she chooses HHD, dialysis should begin in center and then transition to home to facilitate access maturation",Success
Which ONE of the following is MOST likely to provide an indication for a possible monogenic or digenic cause of his disease?,E,E. His age,Success
"Regarding remission maintenance therapy in AAV, which of the following is MOST correct?",D,D. Prolonged maintenance treatment with rituximab for up to 3 years is associated with a lower relapse rate and similar incidence of serious adverse events compared with maintenance treatment for 18 months,Success
Which ONE of the following would lead to the MOST rapid stone passage and relief of symptoms for this patient?,C,B. Tamsulosin,Success
Which ONE of the following should you tell him about incremental initiation of dialysis and issues related to preservation of residual renal function?,A,A. Incremental HD is associated with a significantly slower decline in residual kidney function compared with conventional dialysis,Success
"In this case, ANCA-associated vasculitis is MOST likely overlapping with which ONE of the following diagnoses?",A,A. IgG4-related disease,Success
"In addition to symptomatic treatment with topical corticosteroids and oral antihistamines, which ONE of the following is the MOST appropriate management?",A,D. Use a single 8- to 10-hour application of permethrin 5% cream on the entire body,Success
Which ONE of the following should you tell her about tolerance induction?,B,"B. Clinical tolerance has been induced in zero antigen mismatched living donor recipients, although it is durable in only about one-third of patients",Success
Which ONE of the following is the MOST likely outcome of this intervention?,B,B. A reduced risk of subsequent ﬁstula thrombosis,Success
Which of the following variables BEST predicts her risk of developing ESKD?,C,C. A high chronicity score,Success
Which of the following risk tools would be appropriate to use in a population with GFR > 60 ml/min per 1.73 m2?,D,D. Incident CKD risk tool,Success
What is the next best test to evaluate the role of renal phosphate wasting in this patient’s hypophosphatemia?,D,C. Fractional excretion of phosphate,Success
Which ONE of the following would you advise to optimize maternal and fetal outcomes?,B,C. Stop enalapril at least 2 months before conception,Success
"In addition to admission for fetal monitoring and urgent delivery, which ONE of the following is the MOST appropriate management?",C,C. Furosemide,Success
Which of the following statement is true regarding this patient’s phosphate balance?,C,"C. Her phosphate concentration is maintained by intestinal absorption, internal shifts and renal excretion",Success
What strategies can you implement to prevent AKI?,C,"C. Give 0.9% sodium chloride before and after cardiac catheterization
D. Give D5 with 150-mEq sodium bicarbonate before cardiac catheterization",Success
Which ONE of the following BEST describes how medical directors can inﬂuence the culture of safety in dialysis facilities?,A,"A. Develop action plans to improve infection control practices, explaining the rationale of each plan with provision of feedback on the plan’s impact",Success
Which ONE of the following is the MOST CORRECT answer?,D,B. Advise a bisphosphonate,Success
Which ONE of the following is MOST likely to be associated with resistant hypertension in this man?,B,B. Underlying CKD,Success
Which ONE of the following statements regarding the epidemiology of hypertension is CORRECT?,D,B. About 50% of people with hypertension are receiving treatment,Success
Which of the following is the next BEST step in man-aging this patient?,D,A. Obtain a kidney biopsy,Success
"Of the following statements regarding immune check-point inhibitors, which ONE is NOT TRUE?",B,D. Acute rejection rates are roughly 40% to 50% and occur within 3 weeks of treatment initiation,Success
Which ONE of the following is the MOST likely diagnosis of his renal disease?,A,E. Primary membranous nephropathy,Success
Which ONE of the following should you tell him has been associated with an INCREASED risk of sudden cardiac arrest in patients with ESRD?,C,D. A serum potassium level > 5 mEq/L on nondialysis days,Success
Which ONE of the following is TRUE regarding kidneys from hepatitis C–positive donors?,D,D. Accepting a kidney from a hepatitis C–positive donor may help shorten the time to kidney transplantation,Success
Which of the following is correct regarding the treatment of lupus nephritis?,B,B. Post hoc analyses suggest that patients who achieve full depletion of peripheral B cells may gain greater beneﬁt from rituximab,Success
Which of the following statements is MOST COR-RECT regarding transplantation?,E,"E. Providing that institutional safeguards have been established and the patient’s HIV is controlled with antiretroviral therapy, he is a good candidate for transplantation",Success
"Question 2654:
Which ONE of the following statements about use of mycophenolate after kidney transplantation is CORRECT?",A,A. Dose reductions stemming from adverse effects are associated with an increased risk of rejection and graft failure,Success
Which ONE of the following is the MOST likely primary cause of her hypercalcemia?,A,A. Primary hyperparathyroidism,Success
Which ONE of the following treatment regimens would be MOST likely to reduce the rate of progression to ESRD?,D,A. Aggressive use of renin-angiotensin inhibition,Success
Which of the following statements is MOST correct?,E,E. Cessation of tenofovir disoproxil fumarate will lead to improvement in proteinuria and hypophosphatemia,Success
Which ONE of the following should you recommend at this time?,C,E. PTH-related protein level,Success
Which ONE of the following should you tell your endocrine colleague about subtotal parathyroidectomy versus therapy with cinacalcet in renal transplant recipients?,C,C. Subtotal parathyroidectomy more effectively controls hypercalcemia when compared with cinacalcet,Success
What is the next BEST step in management of this patient?,D,B. Initiate a trial of prednisone therapy,Success
Which ONE of the following is the MOST likely diagnosis?,D,D. Preeclampsia,Success
The advanced practice provider asks about outcomes and the impact of using IV iron in combination with erythropoiesis-stimulating agents (ESAs) Which ONE of the following should you tell the advanced practice provider about the anemia-related and non–anemia-related effects of ESAs and iron therapy in patients undergoing HD?,C,B. Epidemiologic data suggest that the trend toward lower use of ESAs is associated with improved all-cause mortality in patients with ESRD,Success
Which ONE of the following choices for treatment is MOST correct for this patient?,C,B. Initiate therapy with intravenous pulse methylprednisolone at 1 g/d for 3 days followed by oral prednisone at 1 mg/kg per day and intravenous cyclophosphamide at 1 g/m2 six times or oral cyclophosphamide at 2 mg/kg per day,Success
Which ONE of the following statements is CORRECT?,C,A. He should be prescribed paricalcitol to decrease PTH,Success
"In addition to adequate preoperative combined alpha- and beta-blockade before surgery, which ONE of the following is the next MOST appropriate step in management?",C,C. Genetic testing,Success
Which ONE of the following is the MOST appropriate management?,D,D. Assess whether continuing dialysis is less detrimental than withholding treatment,Success
"When you explain to him what you are thinking about his BP, which of the following statements would most accurately summarize his current situation?",C,"C. “Now that you have had a heart attack, your body is showing us that it is vulnerable to things like an elevated BP, and we really need to work hard to get this under control soon”",Success
Recent studies would suggest which ONE of the following as the BEST clinical approach to her care?,B,B. Observation on a twice-a-year schedule,Success
Which ONE of the following should you tell him regarding lead exposure and kidney disease?,C,C. Even mild elevations in blood lead levels among adults have been associated with an increased risk of CKD,Success
Which of the following statements is correct regarding recent trends in deaths and disability-adjusted life years (DALYs) or years of ill health globally due to hypertension?,D,D. Number of deaths and disability related to hypertension continued to rise while age-standardized rates declined between years 2007 and 2017,Success
Which ONE of the following should you tell your colleague about the expected prognosis of transplanting this kidney?,D,C. The ﬁnding of ﬁbrin thrombi on biopsy is associated with > 10% lower allograft survival at 1 year,Success
"Of the following, which is the best agent for his osteoporosis?",C,B. Denosumab,Success
"With regard to drug-induced metabolic acidosis, which of the following is correct?",C,C. Concomitant use of antibiotics has been associated with increased risk of pyroglutamic acidosis from acetaminophen use,Success
"Question 2638:
Which ONE of the following patients is at an increased risk for profound metabolic alkalosis and hypovolemia in response to hydrochlorothiazide?",C,A. A 20-year-old man with glucocorticoid-remediable aldosteronism (GRA),Success
Addition of which ONE of the following would you recommend to decrease this man’s long-term risk of AKI and hepatorenal syndrome?,A,B. Carvedilol,Success
Which ONE of the following is the BEST choice of renal replacement therapy (RRT) for this patient?,C,C. Continuous renal replacement therapy (RRT),Success
"In addition to discontinuing warfarin, which ONE of the following is the MOST appropriate in the management of this patient?",C,C. Reversal of INR to < A.3 plus lowering of systolic BP < 160 mmHg within 4 hours,Success
Which ONE of the following is the BEST choice of renal replacement therapy for this man on the basis of the most recent Kidney Disease Improving Global Outcomes guidelines?,B,B. Continuous RRT (24 h/day),Success
What is the best advice at this point?,C,C. Start him with expulsive medical therapy (tamsulosin) and get a follow-up for him with a urologist over the next week to evaluate further therapy,Success
